game_id,season,team_A,team_B,czy_playoff,sets_A,sets_B,number_of_sets,win_A,A_scoreboard_points,B_scoreboard_points,match_total_points,A_set1_points,B_set1_points,A_set2_points,B_set2_points,A_set3_points,B_set3_points,A_set4_points,B_set4_points,A_set5_points,B_set5_points,A_pts_total,A_pts_bp,A_pts_balance,A_srv_total,A_srv_errors,A_srv_aces,A_rec_total,A_rec_errors,A_rec_pos_pct,A_rec_perf_pct,A_atk_total,A_atk_errors,A_atk_blocked,A_atk_points,A_atk_success_pct,A_blk_points,A_actions,A_srv_eff,A_atk_eff,A_blk_share_skill,A_blk_share_impact,A_srv_share_skill,A_srv_share_impact,A_errors_total,A_opp_errors_pts,A_opp_errors_share,A_defense_total,A_pts_rolling3,A_errors_rolling3,A_matches_before,A_win_rate_prev,A_win_rate_last5,A_pts_prev_all,A_errors_prev_all,A_atk_eff_prev_all,A_win_streak_prev3,B_pts_total,B_pts_bp,B_pts_balance,B_srv_total,B_srv_errors,B_srv_aces,B_rec_total,B_rec_errors,B_rec_pos_pct,B_rec_perf_pct,B_atk_total,B_atk_errors,B_atk_blocked,B_atk_points,B_atk_success_pct,B_blk_points,B_actions,B_srv_eff,B_atk_eff,B_blk_share_skill,B_blk_share_impact,B_srv_share_skill,B_srv_share_impact,B_errors_total,B_opp_errors_pts,B_opp_errors_share,B_defense_total,B_pts_rolling3,B_errors_rolling3,B_matches_before,B_win_rate_prev,B_win_rate_last5,B_pts_prev_all,B_errors_prev_all,B_atk_eff_prev_all,B_win_streak_prev3,diff_pts_total,diff_pts_bp,diff_pts_balance,diff_srv_total,diff_srv_errors,diff_srv_aces,diff_rec_total,diff_rec_errors,diff_rec_pos_pct,diff_rec_perf_pct,diff_atk_total,diff_atk_errors,diff_atk_blocked,diff_atk_points,diff_atk_success_pct,diff_blk_points,diff_srv_eff,diff_atk_eff,diff_blk_share_skill,diff_blk_share_impact,diff_srv_share_skill,diff_srv_share_impact,diff_errors_total,diff_opp_errors_pts,diff_opp_errors_share,diff_defense_total,diff_pts_rolling3,diff_errors_rolling3,diff_matches_before,diff_win_rate_prev,diff_win_rate_last5,diff_pts_prev_all,diff_errors_prev_all,diff_atk_eff_prev_all,diff_win_streak_prev3,h2h_matches_before,h2h_win_rate_A,h2h_last_result_A,h2h_matches_before_all,h2h_win_rate_A_all,h2h_last_result_A_all
1103003,2023/2024,MKS Kalisz,Radomka Radom,0,3,1,4,1,100,82,182,23,25,25,14,25,18,27.0,25.0,,,68,35,51,99,6,6,72,5,37,11,146,6,7,51,35,11,317,0.0,0.2602739726027397,0.16176470588235295,0.11,0.08823529411764706,0.06,17,32,0.32,79,43.666666666666664,22.0,0,,,,,,,67,25,31,83,11,5,93,6,45,19,168,18,11,55,33,7,344,-0.07228915662650602,0.15476190476190477,0.1044776119402985,0.08536585365853659,0.07462686567164178,0.06097560975609756,35,15,0.18292682926829268,104,61.0,26.333333333333332,0,,,,,,,1,10,20,16,-5,1,-21,-1,-8,-8,-22,-12,-4,-4,2,4,0.07228915662650602,0.10551206784083494,0.057287093942054446,0.02463414634146341,0.01360842844600528,-0.0009756097560975618,-18,17,0.13707317073170733,-25,-17.333333333333336,-4.333333333333332,0,,,,,,,0,0.5,0.5,13,0.5384615384615384,1.0
1103004,2023/2024,Pałac Bydgoszcz,Developres Rzeszów,0,0,3,3,0,54,75,129,19,25,17,25,18,25,,,,,40,11,22,56,5,2,67,5,43,27,89,7,8,33,37,5,212,-0.05357142857142857,0.20224719101123595,0.125,0.09259259259259259,0.05,0.037037037037037035,17,14,0.25925925925925924,75,53.666666666666664,23.0,0,,,,,,,60,30,45,73,6,5,51,2,45,24,88,7,5,47,53,8,212,-0.0136986301369863,0.3977272727272727,0.13333333333333333,0.10666666666666667,0.08333333333333333,0.06666666666666667,15,15,0.2,56,71.66666666666667,17.0,0,,,,,,,-20,-19,-23,-17,-1,-3,16,3,-2,3,1,0,3,-14,-16,-3,-0.03987279843444227,-0.19548008171603676,-0.008333333333333331,-0.014074074074074086,-0.033333333333333326,-0.02962962962962963,2,-1,0.059259259259259234,19,-18.000000000000007,6.0,0,,,,,,,0,0.5,0.5,19,0.15789473684210525,0.0
1103005,2023/2024,ŁKS Commercecon Łódź,Pałac Bydgoszcz,0,3,1,4,1,96,85,181,25,19,25,22,21,25,25.0,19.0,,,80,37,54,95,9,7,79,4,55,28,140,12,10,59,42,14,314,-0.021052631578947368,0.2642857142857143,0.175,0.14583333333333334,0.0875,0.07291666666666667,25,16,0.16666666666666666,89,63.333333333333336,20.333333333333332,1,0.0,0.0,36.0,26.0,0.0594059405940594,0.0,62,24,41,86,7,4,86,7,43,13,142,7,14,48,34,10,314,-0.03488372093023256,0.19014084507042253,0.16129032258064516,0.11764705882352941,0.06451612903225806,0.047058823529411764,21,23,0.27058823529411763,100,54.333333333333336,22.0,1,0.0,0.0,40.0,17.0,0.20224719101123595,0.0,18,13,13,9,2,3,-7,-3,12,15,-2,5,-4,11,8,4,0.01383108935128519,0.07414486921529176,0.013709677419354832,0.028186274509803932,0.02298387096774193,0.025857843137254907,4,-7,-0.10392156862745097,-11,9.0,-1.6666666666666679,0,0.0,0.0,-4.0,9.0,-0.14284125041717655,0.0,0,0.5,0.5,16,0.875,1.0
1103006,2023/2024,Developres Rzeszów,MKS Kalisz,0,3,0,3,1,75,50,125,25,15,25,18,25,17,,,,,60,28,54,73,2,3,49,1,35,18,93,2,5,44,47,13,215,0.0136986301369863,0.3978494623655914,0.21666666666666667,0.17333333333333334,0.05,0.04,5,15,0.2,54,79.66666666666667,20.333333333333332,1,1.0,1.0,60.0,15.0,0.3977272727272727,1.0,43,10,25,52,3,1,71,3,42,20,95,10,13,37,39,5,218,-0.038461538461538464,0.14736842105263157,0.11627906976744186,0.1,0.023255813953488372,0.02,16,7,0.14,84,56.0,25.0,1,1.0,1.0,68.0,17.0,0.2602739726027397,1.0,17,18,29,21,-1,2,-22,-2,-7,-2,-2,-8,-8,7,8,8,0.052160168598524764,0.2504810413129598,0.10038759689922482,0.07333333333333333,0.02674418604651163,0.02,-11,8,0.06,-30,23.66666666666667,-4.666666666666668,0,0.0,0.0,-8.0,-2.0,0.137453300124533,0.0,0,0.5,0.5,12,0.9166666666666666,1.0
1103007,2023/2024,Radomka Radom,Stal Mielec,0,3,1,4,1,97,79,176,15,25,25,11,25,13,32.0,30.0,,,78,35,51,96,8,6,74,4,47,34,129,12,3,59,46,13,299,-0.020833333333333332,0.34108527131782945,0.16666666666666666,0.13402061855670103,0.07692307692307693,0.061855670103092786,24,19,0.1958762886597938,77,62.0,26.0,1,0.0,0.0,67.0,35.0,0.15476190476190477,0.0,57,17,22,80,6,4,88,6,40,23,129,10,13,50,39,3,297,-0.025,0.20930232558139536,0.05263157894736842,0.0379746835443038,0.07017543859649122,0.05063291139240506,22,22,0.27848101265822783,101,,,1,0.0,0.0,38.0,19.0,0.10476190476190476,0.0,21,18,29,16,2,2,-14,-2,7,11,0,2,-10,9,7,10,0.004166666666666669,0.1317829457364341,0.11403508771929824,0.09604593501239722,0.006747638326585703,0.011222758710687723,2,-3,-0.08260472399843402,-24,,,0,0.0,0.0,29.0,16.0,0.05,0.0,0,0.5,0.5,0,0.5,0.5
1103008,2023/2024,Chemik Police,Akademia Tarnów,0,3,0,3,1,75,53,128,25,12,25,20,25,21,,,,,54,26,37,74,11,3,43,1,46,16,84,5,7,37,44,14,201,-0.10810810810810811,0.2976190476190476,0.25925925925925924,0.18666666666666668,0.05555555555555555,0.04,17,21,0.28,50,66.0,20.0,1,1.0,1.0,57.0,14.0,0.3404255319148936,1.0,36,11,12,54,11,1,63,3,46,19,95,8,14,28,29,7,212,-0.18518518518518517,0.06315789473684211,0.19444444444444445,0.1320754716981132,0.027777777777777776,0.018867924528301886,22,17,0.32075471698113206,77,46.333333333333336,21.333333333333332,1,0.0,0.0,65.0,28.0,0.19444444444444445,0.0,18,15,25,20,0,2,-20,-2,0,-3,-11,-3,-7,9,15,7,0.07707707707707706,0.2344611528822055,0.0648148148148148,0.05459119496855347,0.027777777777777776,0.021132075471698115,-5,4,-0.04075471698113203,-27,19.666666666666664,-1.3333333333333321,0,1.0,1.0,-8.0,-14.0,0.14598108747044916,1.0,0,0.5,0.5,2,1.0,1.0
1103009,2023/2024,BKS Bielsko-Biała,Volley Wrocław,0,3,0,3,1,75,42,117,25,19,25,15,25,8,,,,,60,36,50,73,4,8,42,1,36,12,92,5,3,41,45,11,207,0.0547945205479452,0.358695652173913,0.18333333333333332,0.14666666666666667,0.13333333333333333,0.10666666666666667,10,15,0.2,45,68.33333333333333,28.0,0,,,,,,,33,10,12,44,2,1,69,8,33,12,103,11,11,29,28,3,216,-0.022727272727272728,0.06796116504854369,0.09090909090909091,0.07142857142857142,0.030303030303030304,0.023809523809523808,21,9,0.21428571428571427,80,67.33333333333333,21.666666666666668,1,1.0,1.0,84.0,30.0,0.2733333333333333,1.0,27,26,38,29,2,7,-27,-7,3,0,-11,-6,-8,12,17,8,0.07752179327521794,0.2907344871253693,0.09242424242424241,0.07523809523809524,0.10303030303030303,0.08285714285714287,-11,6,-0.014285714285714263,-35,1.0,6.333333333333332,-1,,,,,,,0,0.5,0.5,16,0.625,1.0
1103010,2023/2024,UNI Opole,Budowlani Łódź,0,0,3,3,0,54,75,129,17,25,21,25,16,25,,,,,33,11,14,55,5,1,63,8,28,11,68,6,6,24,35,8,186,-0.07272727272727272,0.17647058823529413,0.24242424242424243,0.14814814814814814,0.030303030303030304,0.018518518518518517,19,21,0.3888888888888889,69,69.0,23.333333333333332,0,,,,,,,61,32,42,74,11,8,50,1,36,14,91,7,8,47,52,6,215,-0.04054054054054054,0.3516483516483517,0.09836065573770492,0.08,0.13114754098360656,0.10666666666666667,19,14,0.18666666666666668,58,62.333333333333336,15.333333333333334,1,1.0,1.0,55.0,14.0,0.3163265306122449,1.0,-28,-21,-28,-19,-6,-7,13,7,-8,-3,-23,-1,-2,-23,-17,2,-0.03218673218673218,-0.17517776341305755,0.14406358668653751,0.06814814814814814,-0.10084451068057626,-0.08814814814814816,0,7,0.20222222222222222,11,6.666666666666664,7.999999999999998,-1,,,,,,,0,0.5,0.5,4,0.0,0.0
1103011,2023/2024,BKS Bielsko-Biała,UNI Opole,0,3,0,3,1,75,50,125,25,17,25,18,25,15,,,,,59,26,38,74,8,8,46,3,61,33,97,9,4,41,42,10,217,0.0,0.28865979381443296,0.1694915254237288,0.13333333333333333,0.13559322033898305,0.10666666666666667,20,16,0.21333333333333335,50,72.0,23.666666666666668,1,1.0,1.0,60.0,10.0,0.358695652173913,1.0,32,6,9,51,5,3,66,8,40,21,81,9,10,25,31,4,198,-0.0392156862745098,0.07407407407407407,0.125,0.08,0.09375,0.06,22,18,0.36,76,73.0,23.333333333333332,1,0.0,0.0,33.0,19.0,0.17647058823529413,0.0,27,20,29,23,3,5,-20,-5,21,12,16,0,-6,16,11,6,0.0392156862745098,0.2145857197403589,0.044491525423728806,0.05333333333333333,0.04184322033898305,0.046666666666666676,-2,-2,-0.14666666666666664,-26,-1.0,0.3333333333333357,0,1.0,1.0,27.0,-9.0,0.1822250639386189,1.0,0,0.5,0.5,6,0.5,0.0
1103012,2023/2024,ŁKS Commercecon Łódź,BKS Bielsko-Biała,0,0,3,3,0,73,83,156,31,33,23,25,19,25,,,,,62,26,29,74,5,7,74,5,49,14,114,9,14,46,40,9,262,0.02702702702702703,0.20175438596491227,0.14516129032258066,0.1232876712328767,0.11290322580645161,0.0958904109589041,19,11,0.1506849315068493,88,71.66666666666667,23.0,2,0.5,0.5,58.0,25.5,0.16184582743988685,0.5,68,33,42,82,8,5,69,7,43,25,104,2,9,49,47,14,255,-0.036585365853658534,0.36538461538461536,0.20588235294117646,0.1686746987951807,0.07352941176470588,0.060240963855421686,17,15,0.18072289156626506,78,48.666666666666664,17.333333333333332,2,1.0,1.0,59.5,15.0,0.32367772299417297,1.0,-6,-7,-13,-8,-3,2,5,-2,6,-11,10,7,5,-3,-7,-5,0.06361239288068557,-0.1636302294197031,-0.060721062618595806,-0.045387027562304005,0.039373814041745725,0.03564944710348242,2,-4,-0.030037960059415753,10,23.000000000000007,5.666666666666668,0,-0.5,-0.5,-1.5,10.5,-0.16183189555428612,-0.5,0,0.5,0.5,20,0.75,1.0
