game_id,season,date,team_A,team_B,number_of_sets,is_playoff,win_A,diff_atk_eff,diff_so_eff,diff_blk_per_set,diff_atk_blocked_rate,diff_srv_eff,diff_rec_pos_pct,diff_srv_ace_rate,diff_error_total_rate,diff_opp_errors_share,diff_wl_per_set
6022,2016/2017,2017-01-04,KSZO Ostrowiec,Volley Wrocław,4,0,0,-0.14330785098895768,-0.25737420474262585,-1.5,0.04344132993568742,0.05351249410655351,-7.0,0.03983969825553983,-0.009482200647249195,-0.0478384124734231,-3.5
6023,2016/2017,2017-01-04,Developres Rzeszów,MKS Dąbrowa Górnicza,3,0,0,-0.12858275744873682,-0.2507042253521127,-2.3333333333333335,0.08168120539254561,-0.10836594911937378,-26.0,-0.028620352250489235,0.014428690575479575,0.06444444444444444,-10.0
6025,2016/2017,2017-01-04,Pałac Bydgoszcz,Muszynianka Muszyna,5,0,0,0.0330903621427745,-0.10479471719781797,1.7999999999999998,-0.06571792201781788,-0.054945054945054944,-9.0,-0.030161328033668458,0.03007805063773082,-0.08479532163742692,0.7999999999999998
6026,2016/2017,2017-01-04,PTPS Piła,Chemik Police,3,0,0,-0.18888888888888888,-0.2784726793943384,-2.0000000000000004,0.06666666666666667,-0.03320176456930579,3.0,-0.014395170652426278,-0.009009210408656002,0.15017543859649118,-8.666666666666666
5848,2016/2017,2017-01-07,Chemik Police,Pałac Bydgoszcz,4,0,1,0.060222192114889606,0.27142857142857146,-0.25,0.00894187779433682,0.09902426160337553,-1.0,0.047600210970464144,-0.02677299232491588,0.047619047619047616,4.75
5850,2016/2017,2017-01-07,Budowlani Łódź,Developres Rzeszów,4,0,0,-0.010000000000000009,-0.14560954816709293,0.0,0.009945945945945944,-0.06599462365591396,-4.0,-0.01451612903225806,0.008787541713014463,0.021141933746296776,-3.5
5851,2016/2017,2017-01-07,MKS Dąbrowa Górnicza,KSZO Ostrowiec,4,0,1,0.03792792792792793,-0.011904761904761862,1.0,-0.028018018018018023,0.012809379070777241,-5.0,0.008467216673903606,0.01159182183278569,-0.08015640273704788,3.0
5852,2016/2017,2017-01-08,Volley Wrocław,ŁKS Commercecon Łódź,3,0,1,0.06777777777777777,0.13849878934624693,1.6666666666666665,-0.05121212121212121,0.0781618224666143,2.0,0.03770620581304006,-0.012423368193292456,-0.028205128205128216,6.666666666666666
5853,2016/2017,2017-01-09,Budowlani Toruń,BKS Bielsko-Biała,5,0,1,0.040779501984843036,0.045713081946492484,0.0,0.003536629375676656,0.007735849056603773,5.0,-0.005094339622641511,-0.00695759357851982,0.01924528301886791,1.200000000000001
5855,2016/2017,2017-01-13,BKS Bielsko-Biała,Volley Wrocław,4,0,0,-0.2436905932481154,-0.19374999999999998,-0.75,0.03146509341199606,0.06035087719298245,6.0,0.04912280701754386,-0.018661932453589797,0.11908783783783783,-5.75
5859,2016/2017,2017-01-13,Developres Rzeszów,Muszynianka Muszyna,5,0,1,0.07456140350877194,-0.009243697478991564,1.0,-0.03139952153110047,-0.0030318780318780367,-1.0,0.031791406791406795,-0.0015221214991205517,-0.090557608041928,4.6
5856,2016/2017,2017-01-14,ŁKS Commercecon Łódź,MKS Dąbrowa Górnicza,4,0,1,0.02062530692421019,-0.11334269662921348,-1.75,0.03593059420527091,-0.054945054945054944,-7.0,0.0027761711972238284,0.010766580534022394,-0.08140610545790933,-1.5
5857,2016/2017,2017-01-14,KSZO Ostrowiec,Budowlani Łódź,5,0,0,-0.06747066492829204,0.10321969696969702,1.4,-0.017818339852238158,0.08534442903374942,-21.0,-0.008599167822468792,-0.01906393625411329,0.14650388457269697,-0.20000000000000018
5854,2016/2017,2017-01-15,Atom Trefl Sopot,Budowlani Toruń,3,0,0,-0.03738317757009346,-0.17616191904047984,0.0,0.0,-0.09319559847293958,3.0,-0.09880979115203233,0.021362975569974824,0.009491525423728803,-6.333333333333333
5861,2016/2017,2017-01-16,Pałac Bydgoszcz,PTPS Piła,3,0,1,0.13681868743047831,0.36979166666666674,-1.0,0.027808676307007785,0.1113013698630137,10.0,0.09173189823874756,-0.041807756557858136,-0.07407407407407407,7.666666666666667
5863,2016/2017,2017-01-21,PTPS Piła,Legionovia,3,0,1,0.1515426497277677,0.23809523809523814,1.6666666666666665,-0.04748941318814279,0.10336976320582879,-6.0,0.0808287795992714,-0.03848341232227488,-0.03231638418079097,9.0
5864,2016/2017,2017-01-21,Chemik Police,Developres Rzeszów,3,0,1,0.29373996789727125,0.37083333333333335,1.3333333333333333,-0.04226859283039058,-0.0033600413543551297,12.0,-0.03101576634789352,-0.0029318465827165158,-0.061176470588235304,9.0
5865,2016/2017,2017-01-21,Muszynianka Muszyna,KSZO Ostrowiec,5,0,1,0.07699778024417314,0.17243902439024394,0.0,0.013827229004809469,0.032678467224275434,-19.0,-0.06535693444855087,-0.009085864891108339,0.08451663100564091,0.8000000000000007
5867,2016/2017,2017-01-21,MKS Dąbrowa Górnicza,BKS Bielsko-Biała,3,0,1,0.29209302325581393,0.31153846153846154,1.6666666666666667,-0.04348837209302325,-0.04525440313111546,-13.0,-0.007093933463796484,-0.023289228195835385,-0.00592592592592589,9.0
5862,2016/2017,2017-01-22,Pałac Bydgoszcz,Atom Trefl Sopot,4,0,0,-0.04137529137529136,-0.22556390977443608,0.0,-0.007575757575757583,-0.10741573033707866,-11.0,-0.022584269662921347,0.04044117647058823,-0.0811206120612061,-4.25
5866,2016/2017,2017-01-22,Budowlani Łódź,ŁKS Commercecon Łódź,3,0,1,0.14564634033496807,0.38783923050498104,3.333333333333333,-0.10178587952253168,0.18388977212506624,26.0,0.028351881293057768,-0.017614026582636444,-0.10666666666666666,13.0
5868,2016/2017,2017-01-22,Volley Wrocław,Budowlani Toruń,3,0,1,0.38298887122416536,0.44688644688644696,2.6666666666666665,-0.11335453100158983,-0.05128205128205128,29.0,0.09736659736659738,0.0006313131313131354,-0.26140350877192986,16.0
5872,2016/2017,2017-01-28,BKS Bielsko-Biała,Budowlani Łódź,3,0,0,-0.22270531400966181,-0.22312069481880803,0.3333333333333335,-0.013043478260869573,-0.010306917086578105,-1.0,-0.05726065048098947,0.04328351780869115,0.07264367816091954,-8.0
5873,2016/2017,2017-01-28,ŁKS Commercecon Łódź,Muszynianka Muszyna,4,0,1,0.14630332812150995,0.08965733062118608,1.5,-0.06014071923162832,-0.12430323299888517,-3.0,-0.039297658862876256,0.041054209454773255,-0.18489037843876555,4.75
5874,2016/2017,2017-01-28,KSZO Ostrowiec,Chemik Police,3,0,0,-0.09990507831039391,-0.1552396878483835,-3.666666666666667,0.0963455149501661,-0.11187416925121843,-4.0,-0.03190075321222863,-0.001903343263819926,0.09999999999999998,-9.333333333333332
5876,2016/2017,2017-01-28,Legionovia,Pałac Bydgoszcz,5,0,1,0.09722855839416059,-0.14036920933472663,1.1999999999999997,-0.03968978102189781,-0.084455114464546,8.0,0.010717654119866235,0.029643415870960768,-0.12037037037037035,1.7999999999999998
5870,2016/2017,2017-01-29,Volley Wrocław,Atom Trefl Sopot,4,0,1,0.15833333333333333,0.03262195121951217,0.5,-0.02500000000000001,-0.0692540933899333,11.0,0.026561552456033963,0.010971663114689403,-0.14625850340136057,5.25
5871,2016/2017,2017-01-29,Budowlani Toruń,MKS Dąbrowa Górnicza,4,0,0,-0.07355543198018302,-0.17462422634836428,0.25,-0.014711086396036598,-0.06745647969052224,-8.0,-0.028288201160541586,0.0389864139788212,-0.06581972171808831,-3.25
5875,2016/2017,2017-01-29,Developres Rzeszów,PTPS Piła,3,0,1,0.2838450576499547,0.41792065663474687,2.3333333333333335,-0.08692835859567302,0.08333333333333333,7.0,0.07250000000000001,-0.04922717854676224,-0.16333333333333333,14.666666666666668
5889,2016/2017,2017-02-05,ŁKS Commercecon Łódź,PTPS Piła,4,0,1,0.13421083558585029,0.34080459770114935,0.75,-0.01868609707368668,0.04304993252361673,-4.0,-0.03940620782726045,-0.01897578215802083,0.026650432900432924,5.5
5849,2016/2017,2017-02-07,Legionovia,Muszynianka Muszyna,3,0,0,-0.2174891774891775,-0.5084078711985688,-0.6666666666666667,0.024242424242424246,-0.1757112750263435,-9.0,-0.11222339304531084,0.08657634803260107,0.0,-12.333333333333334
5883,2016/2017,2017-02-10,Budowlani Łódź,Budowlani Toruń,4,0,1,0.1442778457772338,0.08714285714285719,1.5,-0.05706854345165239,-0.012658227848101266,19.0,0.03348305430788076,-0.008090753424657524,-0.16966721222040373,8.0
5877,2016/2017,2017-02-11,Legionovia,Atom Trefl Sopot,5,0,0,-0.04795396419437342,-0.12708480150340618,0.6000000000000001,-0.020353793691389607,-0.023747680890538036,7.0,0.007792207792207795,0.006266745787703865,-0.01873840445269015,-1.2000000000000002
5878,2016/2017,2017-02-11,Pałac Bydgoszcz,Developres Rzeszów,4,0,0,-0.11023727006131699,-0.3430955754999213,-0.5,0.014129565449213538,0.012658227848101266,7.0,0.014139509830325886,0.02358716475095786,-0.10496794871794873,-3.25
5879,2016/2017,2017-02-11,PTPS Piła,KSZO Ostrowiec,5,0,0,-0.05436664044059794,-0.08420926899187775,-0.6000000000000001,0.014752163650668768,-0.0006127450980392152,-3.0,-0.0465686274509804,0.0019919017763845304,0.04564777327935221,-2.999999999999999
5882,2016/2017,2017-02-11,Muszynianka Muszyna,BKS Bielsko-Biała,5,0,1,0.012115415271799795,-0.002362542955326452,-0.19999999999999973,0.00039853339709867985,0.0006734006734006731,-12.0,0.007744107744107748,-0.002989581760531476,-0.019786141281468383,0.7999999999999998
5884,2016/2017,2017-02-11,MKS Dąbrowa Górnicza,Volley Wrocław,5,0,0,-0.11245791245791245,-0.011896893588896229,-1.7999999999999998,0.052974186307519655,0.06229096989966555,-7.0,-0.0058528428093645515,-0.03336462295999869,0.1391941391941392,-4.199999999999999
5881,2016/2017,2017-02-12,Chemik Police,ŁKS Commercecon Łódź,5,0,1,0.004837929366231231,0.08324625566004873,0.40000000000000013,-0.011490082244799221,0.09085653723865497,9.0,0.06253010887368725,-0.010221327967806837,-0.04181520377685713,3.5999999999999996
5885,2016/2017,2017-02-15,Atom Trefl Sopot,MKS Dąbrowa Górnicza,4,0,0,-0.11193216232586312,-0.061409510776599396,-2.25,0.0723198061780739,0.06790123456790123,4.0,0.03209876543209876,-0.03932304629168741,0.12266483516483515,-4.0
5886,2016/2017,2017-02-15,Volley Wrocław,Budowlani Łódź,4,0,1,0.07038263749673146,0.06261022927689597,0.5,-0.009718469450013076,0.005560060233985864,-1.0,0.04969303834124869,-0.003058103975535173,-0.0721243042671614,4.25
5887,2016/2017,2017-02-15,Budowlani Toruń,Muszynianka Muszyna,3,0,1,0.11954690132933904,0.22619047619047628,3.666666666666667,-0.09679835236847034,0.04838709677419355,12.0,0.04750331418471056,-0.018308890499823413,-0.006666666666666682,9.333333333333334
5888,2016/2017,2017-02-15,BKS Bielsko-Biała,Chemik Police,4,0,0,-0.1062771250132317,-0.24327485380116953,-0.75,0.01831269185984969,-0.004786450662739319,-2.0,0.018286696121747666,0.0014373610464815667,0.0034423407917383853,-3.75
5890,2016/2017,2017-02-15,KSZO Ostrowiec,Pałac Bydgoszcz,5,0,1,0.013994284024834908,-0.014805023132848705,-0.6000000000000001,0.015718931703951902,0.05401966454598034,-4.0,0.051243493348756504,-0.010885243379425744,-0.07518796992481203,2.0
5892,2016/2017,2017-02-15,Developres Rzeszów,Legionovia,3,0,1,0.15891413756290987,0.3255597014925373,-0.3333333333333335,0.007167912154948913,0.13416988416988418,6.0,0.08590733590733592,-0.05539724704177734,-0.03636363636363635,9.333333333333332
5897,2016/2017,2017-02-18,Chemik Police,Budowlani Toruń,4,0,1,0.03954541254735283,0.06036615536862944,-2.0,0.041901506051926454,-0.013832199546485263,7.0,-0.017460317460317468,0.0020221894299611923,-0.027125184428555216,0.25
5893,2016/2017,2017-02-19,Developres Rzeszów,Atom Trefl Sopot,3,0,1,0.29846938775510207,0.3383838383838384,0.3333333333333335,-0.02040816326530613,-0.04823059360730593,-5.0,-0.014840182648401826,-0.03420836751435603,-0.14434782608695654,12.666666666666666
5894,2016/2017,2017-02-19,Legionovia,KSZO Ostrowiec,5,0,1,0.02022756005056886,-0.03950216450216448,0.8,-0.047375074855279795,-0.04843719666084256,11.0,-0.0006794797126771501,0.027043031977891832,-0.1166990291262136,1.3999999999999995
5898,2016/2017,2017-02-19,Muszynianka Muszyna,Volley Wrocław,3,0,0,-0.020000000000000018,-0.04906204906204903,0.6666666666666665,-0.014782608695652177,0.0,-2.0,-0.03618891842159067,-0.008983050847457624,0.04606060606060605,-1.666666666666666
5899,2016/2017,2017-02-19,Budowlani Łódź,MKS Dąbrowa Górnicza,3,0,1,0.33305647840531566,0.4155844155844156,1.6666666666666665,-0.0562015503875969,0.11989649223691777,28.0,0.12162162162162163,-0.04555276381909548,-0.23478260869565215,16.0
5895,2016/2017,2017-02-20,Pałac Bydgoszcz,ŁKS Commercecon Łódź,3,0,0,-0.27215686274509804,-0.6159420289855073,-1.3333333333333335,0.042352941176470586,-0.048986486486486486,-4.0,0.008445945945945943,0.020760976621222338,-0.04340425531914893,-8.666666666666668
5896,2016/2017,2017-02-20,PTPS Piła,BKS Bielsko-Biała,4,0,0,-0.10839160839160836,-0.3636028054632706,-3.25,0.09160839160839163,-0.13591397849462367,-9.0,-0.05118279569892473,0.06452988140454229,-0.12995974698102358,-9.25
6020,2016/2017,2017-02-22,Atom Trefl Sopot,BKS Bielsko-Biała,5,0,0,-0.11322751322751323,-0.08428030303030298,-1.2000000000000002,0.03476946334089191,-0.02077922077922078,-1.0,0.004617604617604618,0.02039651975467123,0.008278783211397772,-4.199999999999999
5860,2016/2017,2017-02-23,Legionovia,Chemik Police,3,0,0,-0.10694444444444445,-0.25,0.3333333333333335,-0.002777777777777782,0.013949433304272021,3.0,0.02397558849171752,6.711109122634062e-05,0.0017486338797814138,-2.666666666666666
5901,2016/2017,2017-02-25,MKS Dąbrowa Górnicza,Muszynianka Muszyna,3,0,1,0.1872252076209086,0.2892156862745098,2.0,-0.06814851001465559,0.06727005870841488,12.0,0.04647749510763209,-0.0149321857068336,-0.09925925925925924,10.666666666666668
5907,2016/2017,2017-02-25,KSZO Ostrowiec,Developres Rzeszów,4,0,0,-0.10188944832440042,-0.22222222222222232,-2.25,0.05949867359644848,-0.05689102564102564,1.0,-0.016826923076923073,0.013304566702624962,-0.006024902932119436,-7.25
5900,2016/2017,2017-02-26,Atom Trefl Sopot,Budowlani Łódź,5,0,0,-0.06734922412414013,-0.16116642958748228,-1.2000000000000002,0.04724577400949181,-0.1033849684452094,-15.0,-0.0901893287435456,0.009143890675241156,0.13034997131382675,-7.2
5904,2016/2017,2017-02-26,Budowlani Toruń,PTPS Piła,4,0,1,0.17272727272727273,0.2676957831325302,3.5,-0.09393939393939393,0.04212697009868905,-7.0,0.026366180586242453,-0.014279026217228472,-0.035460992907801414,9.5
5905,2016/2017,2017-02-26,BKS Bielsko-Biała,Pałac Bydgoszcz,4,0,1,0.08684169644244213,0.11482558139534882,2.25,-0.041478949821345354,0.0342789598108747,-3.0,0.008274231678486996,-0.03776503776503777,0.09036073329390895,5.0
5906,2016/2017,2017-02-27,ŁKS Commercecon Łódź,Legionovia,3,0,1,0.0836734693877551,0.268177028451001,0.3333333333333335,-0.006575963718820861,0.1907894736842105,-6.0,0.058388157894736836,-0.04708178801483505,-0.004329004329004321,8.0
6024,2016/2017,2017-03-01,Legionovia,Budowlani Łódź,5,0,0,-0.05383693045563548,-0.2206172839506173,-0.8000000000000003,0.015107913669064749,-0.08163265306122448,-6.0,0.017762660619803486,0.027541701477917666,-0.077286470143613,-3.0
5911,2016/2017,2017-03-04,Pałac Bydgoszcz,Budowlani Toruń,4,0,0,-0.015107913669064749,-0.1712454212454213,-0.75,0.01419664268585133,-0.023484848484848483,14.0,0.023484848484848483,0.033777085398668735,-0.15473032714412027,-1.0
5912,2016/2017,2017-03-04,PTPS Piła,Volley Wrocław,3,0,0,-0.24366855175805263,-0.40079608083282303,-4.0,0.11876075731497418,-0.14185814185814186,-22.0,-0.10439560439560439,0.04030663796511884,0.09215189873417723,-16.333333333333332
5908,2016/2017,2017-03-05,KSZO Ostrowiec,Atom Trefl Sopot,5,0,1,0.056072200679455064,0.027930402930402942,0.3999999999999999,-0.01997186095192341,-0.03898809523809524,22.0,-0.005357142857142859,0.023098714316844633,-0.1288690476190476,2.4000000000000004
5909,2016/2017,2017-03-05,Developres Rzeszów,ŁKS Commercecon Łódź,3,0,1,0.2654567453115547,0.5070332480818416,1.3333333333333335,-0.03920145190562613,0.030665280665280667,2.0,-0.0036382536382536385,-0.038265363442309866,0.0643137254901961,9.0
5910,2016/2017,2017-03-05,Legionovia,BKS Bielsko-Biała,5,0,0,0.03499361430395914,0.06952519379844968,-2.0,0.06385696040868455,0.014143730886850149,4.0,0.02924311926605505,0.0026083828026623596,-0.05635648754914807,0.39999999999999947
5914,2016/2017,2017-03-05,Chemik Police,MKS Dąbrowa Górnicza,3,0,1,0.11082251082251082,0.09687500000000004,0.3333333333333335,-0.027994227994227988,0.05100261551874455,9.0,0.07323452484742808,-0.017410081651933335,-0.1131578947368421,7.333333333333332
5915,2016/2017,2017-03-06,Muszynianka Muszyna,Budowlani Łódź,4,0,0,-0.0902199074074074,-0.005409060175794456,-1.75,0.058333333333333334,0.0499231950844854,-22.0,-0.01821373710774632,-0.018300653594771246,0.12790953008344313,-4.25
5918,2016/2017,2017-03-10,MKS Dąbrowa Górnicza,PTPS Piła,3,0,1,0.2580487804878049,0.3617424242424242,1.6666666666666667,-0.07235772357723577,0.0,5.0,0.031185031185031187,-0.025474956822107084,-0.061176470588235304,10.333333333333334
5920,2016/2017,2017-03-11,Budowlani Toruń,Legionovia,4,0,1,0.0318181818181818,0.2165165165165165,2.75,-0.08460410557184751,0.11190297574393598,-7.0,0.004626156539134785,-0.031131167268351384,0.08421052631578946,5.5
5922,2016/2017,2017-03-11,ŁKS Commercecon Łódź,KSZO Ostrowiec,3,0,1,0.15011820330969267,0.34328358208955223,0.0,0.008274231678486996,0.02659110723626852,-11.0,-0.05623365300784655,-0.019767643488815684,0.11300546448087431,3.000000000000001
5917,2016/2017,2017-03-12,Budowlani Łódź,Chemik Police,4,0,1,0.10431985294117646,0.02253086419753081,3.0,-0.08639705882352941,-0.04157706093189965,3.0,-0.02365591397849462,0.0149122901944658,-0.07052354769304331,4.5
5919,2016/2017,2017-03-12,Volley Wrocław,Pałac Bydgoszcz,5,0,1,0.16683518705763398,0.050802139037433136,0.9999999999999998,-0.04330974047859791,-0.05619658119658119,27.0,0.04209401709401709,0.016027652432039366,-0.19325842696629214,5.6
5921,2016/2017,2017-03-12,BKS Bielsko-Biała,Developres Rzeszów,5,0,1,0.06039379023097313,-0.08383838383838382,0.20000000000000018,-0.027704152467499674,-0.07021620529399879,3.0,-0.02313598706809457,0.04151515151515152,-0.17892503536067894,1.0
5916,2016/2017,2017-03-13,Atom Trefl Sopot,Muszynianka Muszyna,5,0,1,-0.061337868480725616,0.13732798165137616,-1.7999999999999998,0.041383219954648526,0.10085331166192604,7.0,0.0502234863876473,-0.03194103194103194,0.10117111255692907,-0.20000000000000018
5930,2016/2017,2017-03-15,Chemik Police,Muszynianka Muszyna,3,0,1,0.13642541624193003,0.21711711711711712,2.333333333333333,-0.0655793408086986,0.0367965367965368,0.0,-0.015151515151515152,-0.019767899291896138,0.012064873417721528,7.666666666666666
5927,2016/2017,2017-03-16,Legionovia,Volley Wrocław,4,0,0,-0.2545454545454545,-0.36500449236298294,-2.0,0.09292929292929293,-0.14694148936170212,-6.0,-0.08144946808510639,0.05549595937924624,0.09640768588137008,-13.0
5926,2016/2017,2017-03-17,Budowlani Toruń,Developres Rzeszów,5,0,1,0.04004329004329005,0.08007662835249041,0.19999999999999973,0.0,0.01007357102433503,-9.0,-0.001810979060554621,-0.01119251119251119,0.04034065441506049,1.2000000000000002
5923,2016/2017,2017-03-18,ŁKS Commercecon Łódź,Atom Trefl Sopot,5,0,1,0.02475736879942489,0.028301886792452824,1.0,-0.021881739755571526,0.0,-10.0,0.0,-0.00149973917579551,-0.01251694172048154,1.8000000000000007
5925,2016/2017,2017-03-18,KSZO Ostrowiec,BKS Bielsko-Biała,3,0,0,-0.2709677419354839,-0.3353096179183136,-5.0,0.16129032258064516,-0.05503685503685503,18.0,0.0004914004914004858,0.0028037383177570013,0.011111111111111127,-11.333333333333334
5928,2016/2017,2017-03-19,Pałac Bydgoszcz,MKS Dąbrowa Górnicza,3,0,0,-0.15962000208790064,-0.3970588235294118,-1.666666666666667,0.046455788704457664,-0.1939296266451786,5.0,-0.14477571850658072,0.060245079202425174,0.03156462585034012,-13.666666666666666
5929,2016/2017,2017-03-20,PTPS Piła,Budowlani Łódź,3,0,0,-0.1889967637540453,-0.2806577480490524,-0.6666666666666665,0.021081830790568648,-0.048601232811759126,-18.0,-0.028449502133712667,0.01799655948127564,0.12142857142857144,-9.333333333333334
5903,2016/2017,2017-03-21,Volley Wrocław,Chemik Police,4,0,1,0.15995165189363417,0.027401385124962374,1.25,-0.02870668815471393,-0.10524425287356322,-4.0,-0.006465517241379309,0.015923566878980902,-0.08846799328698157,4.0
6027,2016/2017,2017-03-22,PTPS Piła,Atom Trefl Sopot,3,0,1,0.14752163650668762,0.1706349206349207,-1.6666666666666665,0.0408471020194073,-0.037037037037037035,-8.0,-0.02522812667740204,-0.0006501307328103945,-0.05272596843615496,3.0
5938,2016/2017,2017-03-25,BKS Bielsko-Biała,ŁKS Commercecon Łódź,3,0,1,0.1797402597402597,0.4451308139534884,2.0,-0.08138528138528138,0.11173784582326081,31.0,0.0781627719580983,-0.038314698663757835,-0.054421768707483,11.0
5931,2016/2017,2017-03-26,Atom Trefl Sopot,Chemik Police,5,0,1,-0.07311486962649752,0.0484550561797753,-1.8,0.056765327695560246,0.025004497211728732,-6.0,0.033189422558014034,-0.025255007073188895,0.12998921251348433,-3.2
5932,2016/2017,2017-03-26,Muszynianka Muszyna,PTPS Piła,4,0,1,0.1965506987808504,0.25,2.0,-0.06512042818911687,0.03869532987398073,13.0,0.08406226834692365,-0.040772560772560765,-0.03452380952380951,10.5
5937,2016/2017,2017-03-26,Budowlani Toruń,KSZO Ostrowiec,5,0,1,0.1063556390234259,0.1414165666266507,1.5999999999999999,-0.0479391123850944,0.01754919862040982,-21.0,0.006999391357273288,-0.018956365272154746,0.012882937715560983,4.8
5933,2016/2017,2017-03-27,Budowlani Łódź,Pałac Bydgoszcz,3,0,1,0.1870665742024965,0.5194938440492476,2.0,-0.060592926490984744,0.06648648648648649,10.0,0.0075675675675675735,-0.03388725325534984,-0.011972789115646254,11.0
5934,2016/2017,2017-03-27,MKS Dąbrowa Górnicza,Legionovia,4,0,1,0.11372258721199219,0.12791095890410964,0.75,-0.034144535948922,-0.031105990783410142,7.0,-0.022273425499231947,0.003676826318335741,-0.038067162266085586,3.0
5936,2016/2017,2017-03-28,Developres Rzeszów,Volley Wrocław,3,0,1,0.03418543315074052,0.11580030880082337,-1.0,0.01643335362142423,0.07352941176470588,-14.0,0.021065182829888715,-0.03073861123396726,-0.01373134328358211,3.3333333333333335
6188,2016/2017,2017-03-30,ŁKS Commercecon Łódź,MKS Dąbrowa Górnicza,3,1,0,-0.22575250836120397,-0.26283422459893047,-1.6666666666666665,0.044314381270903015,0.01694915254237288,-14.0,0.0162526120269329,0.01450216450216451,-0.02877192982456142,-7.333333333333333
6194,2016/2017,2017-04-02,Legionovia,KSZO Ostrowiec,4,1,1,0.14732142857142858,0.2516351118760757,2.0,-0.06398809523809523,-0.02662538699690402,-13.0,-0.07678018575851395,0.0014367816091954144,0.08584337349397592,2.75
6196,2016/2017,2017-04-02,Atom Trefl Sopot,Muszynianka Muszyna,5,1,1,-0.012244509028538741,0.017424242424242342,0.19999999999999996,-0.012339797036542949,0.031142611683848798,7.0,0.06142611683848797,-0.018914759924524155,-0.02846401718582167,2.1999999999999993
6190,2016/2017,2017-04-03,Developres Rzeszów,Chemik Police,3,1,0,-0.15718210361067503,-0.17783961548191252,-2.333333333333333,0.0620094191522763,-0.0038527397260273988,-21.0,-0.007919520547945202,-0.010730804810360775,0.13837011884550085,-8.333333333333332
6200,2016/2017,2017-04-03,Budowlani Toruń,BKS Bielsko-Biała,5,1,1,0.03802021673800199,0.12578415736310478,0.6000000000000001,-0.007740642928695016,0.009708737864077669,-5.0,0.015372168284789642,-0.017836257309941525,0.06619895664687897,1.7999999999999998
6192,2016/2017,2017-04-04,Budowlani Łódź,Volley Wrocław,4,1,1,0.08562972035109206,0.012507817385866149,1.75,-0.04745866503368035,-0.020289855072463767,1.0,-0.04492753623188406,0.01741252378195053,-0.07611453425154041,3.0
6189,2016/2017,2017-04-07,MKS Dąbrowa Górnicza,ŁKS Commercecon Łódź,3,1,1,0.18563751831949193,0.4329411764705883,1.0000000000000002,-0.031143136297020035,0.056476808459504924,14.0,0.0021629416005767843,-0.0492783236240327,0.08848484848484847,7.666666666666666
6199,2016/2017,2017-04-07,PTPS Piła,Pałac Bydgoszcz,5,1,0,-0.07711513768012554,0.05693069306930698,-0.6000000000000001,0.013268654586959625,0.05678682688028483,17.0,0.027147307521139294,-0.006504065040650403,0.037735849056603765,-1.0
6191,2016/2017,2017-04-08,Chemik Police,Developres Rzeszów,3,1,1,0.2544140300983529,0.5023939808481533,1.6666666666666665,-0.047991468183434055,0.11073059360730593,9.0,0.07505707762557078,-0.04394181179028192,-0.020869565217391306,12.666666666666666
6197,2016/2017,2017-04-08,Muszynianka Muszyna,Atom Trefl Sopot,4,1,0,-0.056410256410256404,-0.44705882352941173,-0.25,-0.0017094017094017033,-0.08505193436700287,13.0,-0.013999698931205784,0.06248718737187372,-0.2276570048309179,-4.0
6193,2016/2017,2017-04-10,Volley Wrocław,Budowlani Łódź,5,1,0,0.06981981981981983,0.06136071887034655,0.6000000000000001,-0.022710210210210205,0.0315018315018315,-11.0,0.027838827838827837,-0.0013116236996833924,-0.09406354515050169,4.2
6238,2016/2017,2017-04-13,Developres Rzeszów,Volley Wrocław,5,1,1,-0.035147392290249435,0.1344387755102041,-1.0,0.054421768707482984,0.12822752863521647,-20.0,-0.04047757716948165,-0.02798213347346297,0.18038834951456312,-1.4
6236,2016/2017,2017-04-14,Budowlani Łódź,Chemik Police,3,1,0,-0.2494736842105263,-0.523076923076923,-1.6666666666666667,0.049473684210526316,-0.04594594594594595,3.0,-0.06756756756756757,0.027602695066289942,0.0873469387755102,-11.333333333333334
6237,2016/2017,2017-04-19,Chemik Police,Budowlani Łódź,4,1,1,0.016108852048795752,0.16566985645933008,-1.5,0.04399958294234178,0.10957952044480482,7.0,0.05629560986910692,-0.03690626399120843,0.021103896103896097,3.0
6239,2016/2017,2017-04-19,Volley Wrocław,Developres Rzeszów,3,1,0,-0.15589312648136178,-0.43675889328063233,-0.3333333333333335,0.002693385046326227,-0.16166166166166165,14.0,-0.04404404404404405,0.06634768740031897,-0.08805031446540879,-9.0
6599,2017/2018,2017-10-14,KSZO Ostrowiec,Legionovia,4,0,1,0.12266301869585045,0.2157244964262508,0.25,-0.0041609667122663035,-0.08868778280542987,-2.0,-0.08468002585649645,-0.011365670306067652,0.10869565217391303,0.25
6610,2017/2018,2017-10-14,Developres Rzeszów,Pałac Bydgoszcz,5,0,1,-0.01586080586080585,0.020433958289446053,-0.8000000000000003,0.014505494505494501,0.056649149372049526,12.0,0.042665004008194535,-0.009391534391534395,-0.03672014260249554,1.5999999999999996
6632,2017/2018,2017-10-15,MKS Dąbrowa Górnicza,Muszynianka Muszyna,5,0,0,-0.0515873015873016,-0.23202953732548748,-2.8,0.07242063492063491,-0.13282808137215796,-2.0,-0.031611487834064624,0.021594413353130254,-0.021878121878121853,-7.200000000000001
